# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 4.90000009536743164062 11.15999984741210937500 0.35283774137496948242 -0.00888019613921642303 1.00044107437133789062 -1.44110000133514404297 -0.13560856878757476807 0.34667664766311645508 -1.42363917827606201172 -0.12657772004604339600 -0.00587129499763250351
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=5.00000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 5.00000000000000000000 11.15999984741210937500 0.33257079124450683594 -0.00888056214898824692 1.00044155120849609375 -1.43457746505737304688 -0.13262110948562622070 0.34665656089782714844 -1.42357575893402099609 -0.12656430900096893311 -0.00618069944903254509
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=5.09999990463256835938 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 5.09999990463256835938 11.15999984741210937500 0.32449764013290405273 -0.00887929555028676987 1.00043976306915283203 -1.41833090782165527344 -0.12450181692838668823 0.34663832187652587891 -1.42349779605865478516 -0.12655182182788848877 -0.00650043133646249771
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=5.19999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 5.19999980926513671875 11.15999984741210937500 0.33617606759071350098 -0.00886896532028913498 1.00044047832489013672 -1.40682566165924072266 -0.11852256953716278076 0.34662190079689025879 -1.42342793941497802734 -0.12654338777065277100 -0.00686099845916032791
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=5.30000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 5.30000019073486328125 11.15999984741210937500 0.35702985525131225586 -0.00881577190011739731 1.00043845176696777344 -1.40974807739257812500 -0.11971732974052429199 0.34660479426383972168 -1.42335546016693115234 -0.12653852999210357666 -0.00724247936159372330
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=5.40000009536743164062 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 5.40000009536743164062 11.15999984741210937500 0.36945751309394836426 -0.00874439533799886703 1.00043749809265136719 -1.42425215244293212891 -0.12696741521358489990 0.34659272432327270508 -1.42329943180084228516 -0.12653462588787078857 -0.00763089535757899284
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=5.50000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 5.50000000000000000000 11.15999984741210937500 0.36245194077491760254 -0.00863084848970174789 1.00044095516204833984 -1.43799495697021484375 -0.13461074233055114746 0.34658092260360717773 -1.42325067520141601562 -0.12653069198131561279 -0.00803897250443696976
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=5.59999990463256835938 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 5.59999990463256835938 11.15999984741210937500 0.34090283513069152832 -0.00848623085767030716 1.00044012069702148438 -1.43907546997070312500 -0.13613420724868774414 0.34656918048858642578 -1.42319798469543457031 -0.12652522325515747070 -0.00842942669987678528
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=5.69999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 5.69999980926513671875 11.15999984741210937500 0.32362419366836547852 -0.00830060243606567383 1.00044059753417968750 -1.42640471458435058594 -0.12966480851173400879 0.34655636548995971680 -1.42316067218780517578 -0.12651892006397247314 -0.00882318802177906036
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=5.80000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 5.80000019073486328125 11.15999984741210937500 0.32633832097053527832 -0.00811854749917984009 1.00043916702270507812 -1.41108953952789306641 -0.12071515619754791260 0.34654605388641357422 -1.42311763763427734375 -0.12651222944259643555 -0.00922583043575286865
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=5.90000009536743164062 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 5.90000009536743164062 11.15999984741210937500 0.34653320908546447754 -0.00791074242442846298 1.00043964385986328125 -1.40625429153442382812 -0.11699763685464859009 0.34653431177139282227 -1.42308199405670166016 -0.12650345265865325928 -0.00963505730032920837
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.00000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.00000000000000000000 11.15999984741210937500 0.36699029803276062012 -0.00762472860515117645 1.00043976306915283203 -1.41565370559692382812 -0.12150658667087554932 0.34652420878410339355 -1.42303085327148437500 -0.12649570405483245850 -0.01006615255028009415
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.09999990463256835938 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.09999990463256835938 11.15999984741210937500 0.37055650353431701660 -0.00731822848320007324 1.00044119358062744141 -1.43120408058166503906 -0.13072836399078369141 0.34651380777359008789 -1.42298316955566406250 -0.12648597359657287598 -0.01048986148089170456
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.19999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.19999980926513671875 11.15999984741210937500 0.35336956381797790527 -0.00695561803877353668 1.00043976306915283203 -1.43974113464355468750 -0.13717378675937652588 0.34650066494941711426 -1.42291319370269775391 -0.12647882103919982910 -0.01087591052055358887
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.30000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.30000019073486328125 11.15999984741210937500 0.32958316802978515625 -0.00658181728795170784 1.00043988227844238281 -1.43391764163970947266 -0.13506001234054565430 0.34648650884628295898 -1.42287278175354003906 -0.12647014856338500977 -0.01124000363051891327
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.40000009536743164062 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.40000009536743164062 11.15999984741210937500 0.32015877962112426758 -0.00616288604214787483 1.00043880939483642578 -1.41877043247222900391 -0.12589883804321289062 0.34646704792976379395 -1.42279338836669921875 -0.12645970284938812256 -0.01157882716506719589
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.50000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.50000000000000000000 11.15999984741210937500 0.33327731490135192871 -0.00573372514918446541 1.00043892860412597656 -1.40734398365020751953 -0.11753570288419723511 0.34645017981529235840 -1.42272984981536865234 -0.12645092606544494629 -0.01192681584507226944
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.59999990463256835938 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.59999990463256835938 11.15999984741210937500 0.35751470923423767090 -0.00526685640215873718 1.00044119358062744141 -1.40898931026458740234 -0.11687505245208740234 0.34643357992172241211 -1.42265331745147705078 -0.12644116580486297607 -0.01226384937763214111
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.69999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.69999980926513671875 11.15999984741210937500 0.37269002199172973633 -0.00472698407247662544 1.00044262409210205078 -1.42193353176116943359 -0.12446890026330947876 0.34641304612159729004 -1.42257356643676757812 -0.12643447518348693848 -0.01257812045514583588
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.80000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.80000019073486328125 11.15999984741210937500 0.36587518453598022461 -0.00414744159206748009 1.00044131278991699219 -1.43519771099090576172 -0.13433250784873962402 0.34638899564743041992 -1.42247259616851806641 -0.12642922997474670410 -0.01282157748937606812
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=6.90000009536743164062 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 6.90000009536743164062 11.15999984741210937500 0.34225332736968994141 -0.00356519059278070927 1.00043940544128417969 -1.43760204315185546875 -0.13819321990013122559 0.34636139869689941406 -1.42236793041229248047 -0.12642636895179748535 -0.01301819644868373871
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.00000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.00000000000000000000 11.15999984741210937500 0.32200828194618225098 -0.00296578323468565941 1.00044000148773193359 -1.42721891403198242188 -0.13254818320274353027 0.34633409976959228516 -1.42224800586700439453 -0.12642392516136169434 -0.01318598631769418716
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.09999990463256835938 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.09999990463256835938 11.15999984741210937500 0.32247683405876159668 -0.00234800367616117001 1.00044059753417968750 -1.41302525997161865234 -0.12219324707984924316 0.34630581736564636230 -1.42214620113372802734 -0.12642176449298858643 -0.01330601610243320465
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.19999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.19999980926513671875 11.15999984741210937500 0.34278884530067443848 -0.00170570320915430784 1.00043940544128417969 -1.40681099891662597656 -0.11575852334499359131 0.34628111124038696289 -1.42203068733215332031 -0.12641943991184234619 -0.01340347435325384140
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.30000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.30000019073486328125 11.15999984741210937500 0.36587211489677429199 -0.00105900561902672052 1.00043940544128417969 -1.41326630115509033203 -0.11839622259140014648 0.34625881910324096680 -1.42193198204040527344 -0.12641645967960357666 -0.01345612108707427979
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.40000009536743164062 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.40000009536743164062 11.15999984741210937500 0.37264877557754516602 -0.00037032004911452532 1.00044035911560058594 -1.42664933204650878906 -0.12803566455841064453 0.34623759984970092773 -1.42183434963226318359 -0.12641468644142150879 -0.01345402374863624573
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.50000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.50000000000000000000 11.15999984741210937500 0.35722371935844421387 0.00032381841447204351 1.00044190883636474609 -1.43566930294036865234 -0.13679352402687072754 0.34621420502662658691 -1.42174267768859863281 -0.12641528248786926270 -0.01336587872356176376
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.59999990463256835938 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.59999990463256835938 11.15999984741210937500 0.33265379071235656738 0.00098826678004115820 1.00044059753417968750 -1.43288660049438476562 -0.13724063336849212646 0.34618985652923583984 -1.42164623737335205078 -0.12641456723213195801 -0.01320729404687881470
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.69999980926513671875 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.69999980926513671875 11.15999984741210937500 0.31994763016700744629 0.00161582056898623705 1.00043940544128417969 -1.42103326320648193359 -0.12910227477550506592 0.34617009758949279785 -1.42156004905700683594 -0.12641279399394989014 -0.01304419990628957748
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.80000019073486328125 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.80000019073486328125 11.15999984741210937500 0.32919892668724060059 0.00223827804438769817 1.00044286251068115234 -1.41020858287811279297 -0.11931174993515014648 0.34615173935890197754 -1.42150294780731201172 -0.12640948593616485596 -0.01280228607356548309
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.90000009536743164062 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.90000009536743164062 11.15999984741210937500 0.35201996564865112305 0.00286272447556257248 1.00043928623199462891 -1.40904879570007324219 -0.11581569910049438477 0.34613576531410217285 -1.42143785953521728516 -0.12640941143035888672 -0.01253630034625530243
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=8.00000000000000000000 mu=11.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 8.00000000000000000000 11.15999984741210937500 0.36956337094306945801 0.00346828275360167027 1.00044095516204833984 -1.41798019409179687500 -0.12135793268680572510 0.34612450003623962402 -1.42137897014617919922 -0.12641030550003051758 -0.01222541462630033493
