# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.00000000000000000000 0.10000000149011611938 0.50000000000000000000 11.60000038146972656250 0.60589760541915893555 0.00388744869269430637 1.00043666362762451172 -2.46668982505798339844 0.50717049837112426758 0.59872758388519287109 -2.45858144760131835938 0.50491362810134887695 -0.00252371840178966522
# display=4 E_dc=8.50000000000000000000 E_omega=0.10000000149011611938 omega=7.15000009536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.50000000000000000000 0.10000000149011611938 7.15000009536743164062 11.60000038146972656250 0.46930608153343200684 0.00580713897943496704 1.00044333934783935547 -2.01036524772644042969 -0.11866099387407302856 0.49073010683059692383 -2.01529622077941894531 -0.12076119333505630493 -0.00946049857884645462
# display=4 E_dc=8.75000000000000000000 E_omega=0.10000000149011611938 omega=7.15000009536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.75000000000000000000 0.10000000149011611938 7.15000009536743164062 11.60000038146972656250 0.42796462774276733398 0.00443125283345580101 1.00044465065002441406 -1.83945918083190917969 -0.12613694369792938232 0.44971802830696105957 -1.84687173366546630859 -0.12975138425827026367 -0.01117249764502048492
# display=4 E_dc=9.00000000000000000000 E_omega=0.10000000149011611938 omega=7.15000009536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.00000000000000000000 0.10000000149011611938 7.15000009536743164062 11.60000038146972656250 0.39005768299102783203 0.00258365785703063011 1.00044250488281250000 -1.67798364162445068359 -0.12768974900245666504 0.41100603342056274414 -1.68789362907409667969 -0.13346856832504272461 -0.01255669444799423218
# display=4 E_dc=9.25000000000000000000 E_omega=0.10000000149011611938 omega=7.15000009536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.25000000000000000000 0.10000000149011611938 7.15000009536743164062 11.60000038146972656250 0.35681739449501037598 0.00037825794424861670 1.00044226646423339844 -1.53087091445922851562 -0.12474907189607620239 0.37573310732841491699 -1.54305577278137207031 -0.13221241533756256104 -0.01342441607266664505
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.15000009536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.15000009536743164062 11.60000038146972656250 0.32881855964660644531 -0.00201142765581607819 1.00044322013854980469 -1.40101814270019531250 -0.11880012601613998413 0.34454321861267089844 -1.41496467590332031250 -0.12794545292854309082 -0.01364223659038543701
# display=4 E_dc=9.75000000000000000000 E_omega=0.10000000149011611938 omega=7.15000009536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.75000000000000000000 0.10000000149011611938 7.15000009536743164062 11.60000038146972656250 0.30600211024284362793 -0.00436746701598167419 1.00044131278991699219 -1.28936946392059326172 -0.11120825260877609253 0.31762495636940002441 -1.30442106723785400391 -0.12141548842191696167 -0.01315865386277437210
# display=4 E_dc=10.00000000000000000000 E_omega=0.10000000149011611938 omega=7.15000009536743164062 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
10.00000000000000000000 0.10000000149011611938 7.15000009536743164062 11.60000038146972656250 0.28780591487884521484 -0.00647224765270948410 1.00044143199920654297 -1.19530868530273437500 -0.10308264195919036865 0.29480138421058654785 -1.21069478988647460938 -0.11388837546110153198 -0.01202085707336664200
# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.00000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.61113643646240234375 0.00215936033055186272 1.00043570995330810547 -2.45657253265380859375 0.49968516826629638672 0.59865778684616088867 -2.45851397514343261719 0.50484138727188110352 0.00650383485481142998
# display=4 E_dc=5.25000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.25000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.63517951965332031250 0.00230576493777334690 1.00043249130249023438 -2.56152772903442382812 0.45421254634857177734 0.62403726577758789062 -2.56272029876708984375 0.45928770303726196289 0.00548907881602644920
# display=4 E_dc=5.50000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.50000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.65716588497161865234 0.00252180104143917561 1.00043547153472900391 -2.65749406814575195312 0.40579190850257873535 0.64721304178237915039 -2.65791893005371093750 0.41058623790740966797 0.00450988905504345894
# display=4 E_dc=5.75000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.75000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.67630052566528320312 0.00280568865127861500 1.00043129920959472656 -2.74099731445312500000 0.35458588600158691406 0.66736191511154174805 -2.74063420295715332031 0.35936826467514038086 0.00359600526280701160
# display=4 E_dc=6.00000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.00000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.69161075353622436523 0.00314455013722181320 1.00043880939483642578 -2.80794262886047363281 0.30097141861915588379 0.68346863985061645508 -2.80683708190917968750 0.30538928508758544922 0.00277200038544833660
# display=4 E_dc=6.25000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.25000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.70200067758560180664 0.00352891278453171253 1.00043511390686035156 -2.85376882553100585938 0.24558570981025695801 0.69443821907043457031 -2.85184574127197265625 0.25020068883895874023 0.00204933620989322662
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.70635282993316650391 0.00395120214670896530 1.00043535232543945312 -2.87400817871093750000 0.18936876952648162842 0.69919186830520629883 -2.87133908271789550781 0.19361625611782073975 0.00141847995109856129
# display=4 E_dc=6.75000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.75000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.70366656780242919922 0.00440678978338837624 1.00043559074401855469 -2.86479401588439941406 0.13353934884071350098 0.69676226377487182617 -2.86137294769287109375 0.13833656907081604004 0.00084646337199956179
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.69321489334106445312 0.00489351246505975723 1.00043678283691406250 -2.82356286048889160156 0.07954640686511993408 0.68653917312622070312 -2.81936526298522949219 0.08411572128534317017 0.00027291063452139497
# display=4 E_dc=7.25000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.25000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.67471265792846679688 0.00540613895282149315 1.00043439865112304688 -2.74968123435974121094 0.02895225025713443756 0.66834491491317749023 -2.74465203285217285156 0.03451614454388618469 -0.00037864348269067705
# display=4 E_dc=7.50000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.50000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.64840590953826904297 0.00592570193111896515 1.00043439865112304688 -2.64484858512878417969 -0.01672625355422496796 0.64258646965026855469 -2.63888335227966308594 -0.01108562201261520386 -0.00119584496133029461
# display=4 E_dc=7.75000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.75000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.61512273550033569336 0.00640758592635393143 1.00043976306915283203 -2.51318120956420898438 -0.05618091672658920288 0.61026215553283691406 -2.50611090660095214844 -0.04915636405348777771 -0.00225432123988866806
# display=4 E_dc=8.00000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.00000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.57620567083358764648 0.00677638547495007515 1.00044167041778564453 -2.36082148551940917969 -0.08846692740917205811 0.57288944721221923828 -2.35264945030212402344 -0.08102968335151672363 -0.00360007164999842644
# display=4 E_dc=8.25000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.25000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.53339493274688720703 0.00692856637760996819 1.00044441223144531250 -2.19538831710815429688 -0.11310871690511703491 0.53233611583709716797 -2.18611550331115722656 -0.10422170162200927734 -0.00522873317822813988
# display=4 E_dc=8.50000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.50000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.48863816261291503906 0.00674476614221930504 1.00044250488281250000 -2.02495145797729492188 -0.13013684749603271484 0.49060454964637756348 -2.01473188400268554688 -0.12078103423118591309 -0.00707371020689606667
# display=4 E_dc=8.75000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.75000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.44388899207115173340 0.00611945288255810738 1.00044357776641845703 -1.85711562633514404297 -0.14005114138126373291 0.44959256052970886230 -1.84636342525482177734 -0.12975938618183135986 -0.00900378823280334473
# display=4 E_dc=9.00000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.00000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.40091836452484130859 0.00498630153015255928 1.00044000148773193359 -1.69822871685028076172 -0.14373597502708435059 0.41088065505027770996 -1.68737816810607910156 -0.13348294794559478760 -0.01083800569176673889
# display=4 E_dc=9.25000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.25000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.36118143796920776367 0.00334736704826354980 1.00044178962707519531 -1.55284953117370605469 -0.14232049882411956787 0.37561395764350891113 -1.54254400730133056641 -0.13221785426139831543 -0.01236807089298963547
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.32572138309478759766 0.00128586334176361561 1.00044333934783935547 -1.42358517646789550781 -0.13704256713390350342 0.34443226456642150879 -1.41450750827789306641 -0.12794595956802368164 -0.01340331882238388062
# display=4 E_dc=9.75000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.75000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.29515644907951354980 -0.00103953236248344183 1.00044095516204833984 -1.31125319004058837891 -0.12912204861640930176 0.31752464175224304199 -1.30399954319000244141 -0.12141021341085433960 -0.01379689108580350876
# display=4 E_dc=10.00000000000000000000 E_omega=0.10000000149011611938 omega=7.62500000000000000000 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
10.00000000000000000000 0.10000000149011611938 7.62500000000000000000 11.60000038146972656250 0.26968407630920410156 -0.00341785047203302383 1.00044012069702148438 -1.21528267860412597656 -0.11966537684202194214 0.29471480846405029297 -1.21033287048339843750 -0.11387246102094650269 -0.01348619814962148666
# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=8.10000038146972656250 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.00000000000000000000 0.10000000149011611938 8.10000038146972656250 11.60000038146972656250 0.59428989887237548828 0.00207936763763427734 1.00043499469757080078 -2.45228004455566406250 0.50690239667892456055 0.59865605831146240234 -2.45851564407348632812 0.50484669208526611328 0.00598523905500769615
# display=4 E_dc=5.25000000000000000000 E_omega=0.10000000149011611938 omega=8.10000038146972656250 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.25000000000000000000 0.10000000149011611938 8.10000038146972656250 11.60000038146972656250 0.62104892730712890625 0.00226051779463887215 1.00043344497680664062 -2.55715990066528320312 0.46134006977081298828 0.62403255701065063477 -2.56271553039550781250 0.45929554104804992676 0.00510926125571131706
# display=4 E_dc=5.50000000000000000000 E_omega=0.10000000149011611938 omega=8.10000038146972656250 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.50000000000000000000 0.10000000149011611938 8.10000038146972656250 11.60000038146972656250 0.64561367034912109375 0.00248259608633816242 1.00043487548828125000 -2.65292763710021972656 0.41278311610221862793 0.64720892906188964844 -2.65798592567443847656 0.41059371829032897949 0.00427767075598239899
# display=4 E_dc=5.75000000000000000000 E_omega=0.10000000149011611938 omega=8.10000038146972656250 mu=11.60000038146972656250 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.69999980926513671875 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
