# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.00000000000000000000 0.10000000149011611938 0.50000000000000000000 1.15999996662139892578 0.56408274173736572266 0.00237237196415662766 0.99549102783203125000 -2.33714199066162109375 0.25530713796615600586 0.56328529119491577148 -2.35483551025390625000 0.25250563025474548340 -0.00188601040281355381
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.75000000000000000000 0.10000000149011611938 8.57499980926513671875 1.15999996662139892578 0.45858594775199890137 -0.00048796946066431701 0.98902332782745361328 -1.94273555278778076172 -0.00678584910929203033 0.45042911171913146973 -1.91184592247009277344 -0.00644675735384225845 -0.00466233817860484123
# display=4 E_dc=10.00000000000000000000 E_omega=0.10000000149011611938 omega=8.57499980926513671875 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
10.00000000000000000000 0.10000000149011611938 8.57499980926513671875 1.15999996662139892578 0.44361665844917297363 -0.00081951956963166595 0.98906487226486206055 -1.87935841083526611328 -0.01349453721195459366 0.43490591645240783691 -1.84826517105102539062 -0.01328419893980026245 -0.00477490294724702835
# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.00000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.55796813964843750000 0.00389391509816050529 0.98869389295578002930 -2.39803814888000488281 0.25015059113502502441 0.55877029895782470703 -2.35977602005004882812 0.25287067890167236328 0.00487094139680266380
# display=4 E_dc=5.25000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.25000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.56690979003906250000 0.00384687515906989574 0.98870372772216796875 -2.43643641471862792969 0.23251299560070037842 0.56840175390243530273 -2.39870476722717285156 0.23520153760910034180 0.00423431489616632462
# display=4 E_dc=5.50000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.50000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.57373416423797607422 0.00379800633527338505 0.98876011371612548828 -2.46636605262756347656 0.21493397653102874756 0.57586658000946044922 -2.42915558815002441406 0.21748170256614685059 0.00359428767114877701
# display=4 E_dc=5.75000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.75000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.57848185300827026367 0.00371417729184031487 0.98876678943634033203 -2.48745918273925781250 0.19749443233013153076 0.58119058609008789062 -2.45077753067016601562 0.20005139708518981934 0.00294240121729671955
# display=4 E_dc=6.00000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.00000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.58119738101959228516 0.00362536450847983360 0.98881906270980834961 -2.50031256675720214844 0.18030199408531188965 0.58455705642700195312 -2.46413207054138183594 0.18262250721454620361 0.00230216886848211288
# display=4 E_dc=6.25000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.25000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.58194053173065185547 0.00351465307176113129 0.98883473873138427734 -2.50474190711975097656 0.16342239081859588623 0.58581292629241943359 -2.46904087066650390625 0.16578505933284759521 0.00166523444931954145
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.58078998327255249023 0.00338666723109781742 0.98886835575103759766 -2.50140452384948730469 0.14694434404373168945 0.58520799875259399414 -2.46622371673583984375 0.14897932112216949463 0.00103864620905369520
# display=4 E_dc=6.75000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.75000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.57784783840179443359 0.00323390308767557144 0.98891186714172363281 -2.49041652679443359375 0.13093736767768859863 0.58269888162612915039 -2.45582509040832519531 0.13306947052478790283 0.00042783768731169403
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.57314729690551757812 0.00306318444199860096 0.98887079954147338867 -2.47199630737304687500 0.11548390984535217285 0.57839554548263549805 -2.43801236152648925781 0.11718694120645523071 -0.00017408341227564961
# display=4 E_dc=7.25000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.25000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.56689798831939697266 0.00286773173138499260 0.98891407251358032227 -2.44702816009521484375 0.10063266009092330933 0.57244169712066650391 -2.41362547874450683594 0.10249381512403488159 -0.00074230082100257277
# display=4 E_dc=7.50000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.50000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.55915021896362304688 0.00265934201888740063 0.98891741037368774414 -2.41584730148315429688 0.08643782883882522583 0.56501442193984985352 -2.38302016258239746094 0.08776739239692687988 -0.00129081390332430601
# display=4 E_dc=7.75000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.75000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.55006355047225952148 0.00242982176132500172 0.98895245790481567383 -2.37900853157043457031 0.07294235378503799438 0.55617386102676391602 -2.34673094749450683594 0.07453825324773788452 -0.00180928793270140886
# display=4 E_dc=8.00000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.00000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.53977829217910766602 0.00217767897993326187 0.98899221420288085938 -2.33693075180053710938 0.06018404662609100342 0.54608178138732910156 -2.30518579483032226562 0.06118653342127799988 -0.00229157274588942528
# display=4 E_dc=8.25000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.25000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.52840030193328857422 0.00191910809371620417 0.98898512125015258789 -2.28975009918212890625 0.04819807037711143494 0.53467667102813720703 -2.25851345062255859375 0.04954380169510841370 -0.00274270586669445038
# display=4 E_dc=8.50000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.50000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.51607239246368408203 0.00164116243831813335 0.98898071050643920898 -2.23852062225341796875 0.03700137138366699219 0.52247136831283569336 -2.20775055885314941406 0.03772542998194694519 -0.00315084494650363922
# display=4 E_dc=8.75000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
8.75000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.50293362140655517578 0.00134069321211427450 0.98899883031845092773 -2.18374371528625488281 0.02661374583840370178 0.50919604301452636719 -2.15342879295349121094 0.02768170833587646484 -0.00353907165117561817
# display=4 E_dc=9.00000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.00000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.48913836479187011719 0.00103667262010276318 0.98902946710586547852 -2.12603902816772460938 0.01702506653964519501 0.49534440040588378906 -2.09612655639648437500 0.01749591529369354248 -0.00387032050639390945
# display=4 E_dc=9.25000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.25000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.47477930784225463867 0.00073037331458181143 0.98904645442962646484 -2.06598496437072753906 0.00823794025927782059 0.48072153329849243164 -2.03637981414794921875 0.00903021264821290970 -0.00415558926761150360
# display=4 E_dc=9.50000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.50000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.46004292368888854980 0.00040384469320997596 0.98902332782745361328 -2.00403952598571777344 0.00025464416830800474 0.46578404307365417480 -1.97472500801086425781 0.00052855350077152252 -0.00439810752868652344
# display=4 E_dc=9.75000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
9.75000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.44501098990440368652 0.00008007679571164772 0.98902654647827148438 -1.94085764884948730469 -0.00695887720212340355 0.45038384199142456055 -1.91177499294281005859 -0.00643897615373134613 -0.00458998326212167740
# display=4 E_dc=10.00000000000000000000 E_omega=0.10000000149011611938 omega=9.05000019073486328125 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
10.00000000000000000000 0.10000000149011611938 9.05000019073486328125 1.15999996662139892578 0.42977857589721679688 -0.00022838711447548121 0.98905748128890991211 -1.87699425220489501953 -0.01341419946402311325 0.43484413623809814453 -1.84814405441284179688 -0.01327704731374979019 -0.00475626904517412186
# display=4 E_dc=5.00000000000000000000 E_omega=0.10000000149011611938 omega=9.52499961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.00000000000000000000 0.10000000149011611938 9.52499961853027343750 1.15999996662139892578 0.57122236490249633789 0.00361215719021856785 0.99549973011016845703 -2.32771372795104980469 0.25134399533271789551 0.55880850553512573242 -2.35943388938903808594 0.25287106633186340332 0.00498099671676754951
# display=4 E_dc=5.25000000000000000000 E_omega=0.10000000149011611938 omega=9.52499961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.25000000000000000000 0.10000000149011611938 9.52499961853027343750 1.15999996662139892578 0.57979255914688110352 0.00360232032835483551 0.99551254510879516602 -2.36696267127990722656 0.23356585204601287842 0.56831747293472290039 -2.39840865135192871094 0.23522998392581939697 0.00438867416232824326
# display=4 E_dc=5.50000000000000000000 E_omega=0.10000000149011611938 omega=9.52499961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.50000000000000000000 0.10000000149011611938 9.52499961853027343750 1.15999996662139892578 0.58623081445693969727 0.00359040545299649239 0.99554502964019775391 -2.39755225181579589844 0.21583355963230133057 0.57585525512695312500 -2.42873287200927734375 0.21749053895473480225 0.00379183236509561539
# display=4 E_dc=5.75000000000000000000 E_omega=0.10000000149011611938 omega=9.52499961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
5.75000000000000000000 0.10000000149011611938 9.52499961853027343750 1.15999996662139892578 0.59049588441848754883 0.00355323590338230133 0.99556374549865722656 -2.41949820518493652344 0.19824801385402679443 0.58122843503952026367 -2.45045280456542968750 0.20005337893962860107 0.00317668891511857510
# display=4 E_dc=6.00000000000000000000 E_omega=0.10000000149011611938 omega=9.52499961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.00000000000000000000 0.10000000149011611938 9.52499961853027343750 1.15999996662139892578 0.59271836280822753906 0.00350989145226776600 0.99561429023742675781 -2.43312740325927734375 0.18090355396270751953 0.58444261550903320312 -2.46390366554260253906 0.18263168632984161377 0.00257010990753769875
# display=4 E_dc=6.25000000000000000000 E_omega=0.10000000149011611938 omega=9.52499961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.25000000000000000000 0.10000000149011611938 9.52499961853027343750 1.15999996662139892578 0.59289997816085815430 0.00344670936465263367 0.99562495946884155273 -2.43830204010009765625 0.16387662291526794434 0.58580142259597778320 -2.46893787384033203125 0.16578458249568939209 0.00196147570386528969
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=9.52499961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 9.52499961853027343750 1.15999996662139892578 0.59113568067550659180 0.00336516555398702621 0.99565124511718750000 -2.43570327758789062500 0.14725446701049804688 0.58518040180206298828 -2.46620965003967285156 0.14898325502872467041 0.00136199279222637415
# display=4 E_dc=6.75000000000000000000 E_omega=0.10000000149011611938 omega=9.52499961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.75000000000000000000 0.10000000149011611938 9.52499961853027343750 1.15999996662139892578 0.58754080533981323242 0.00326748727820813656 0.99570035934448242188 -2.42544364929199218750 0.13110415637493133545 0.58273410797119140625 -2.45579051971435546875 0.13307029008865356445 0.00076830689795315266
# display=4 E_dc=7.00000000000000000000 E_omega=0.10000000149011611938 omega=9.52499961853027343750 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.09999990463256835938 PhiYmax=2.59999990463256835938 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00001499999962106813 g-grid=4300
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
7.00000000000000000000 0.10000000149011611938 9.52499961853027343750 1.15999996662139892578 0.58210456371307373047 0.00314837577752768993 0.99565505981445312500 -2.40770864486694335938 0.11551512032747268677 0.57840836048126220703 -2.43792295455932617188 0.11718968302011489868 0.00018567797087598592
