# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00050000002374872565 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 0.50000000000000000000 116.00000000000000000000 0.74877160787582397461 0.00547744613140821457 0.99995893239974975586 -3.05307674407958984375 0.24971017241477966309 0.74289923906326293945 -3.04927730560302734375 0.24620233476161956787 -0.00145153794437646866
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=5.80000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 5.80000019073486328125 116.00000000000000000000 0.73836606740951538086 -0.00027677629259414971 1.00010740756988525391 -3.04940390586853027344 0.23739416897296905518 0.74294972419738769531 -3.04995894432067871094 0.24642780423164367676 -0.00225755735300481319
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=5.84999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 5.84999990463256835938 116.00000000000000000000 0.73892283439636230469 -0.00017881214444059879 1.00010812282562255859 -3.04810309410095214844 0.23965749144554138184 0.74295431375503540039 -3.04991197586059570312 0.24642410874366760254 -0.00222780462354421616
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=5.90000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 5.90000009536743164062 116.00000000000000000000 0.74032276868820190430 -0.00007817082223482430 1.00010633468627929688 -3.04723405838012695312 0.24334277212619781494 0.74294996261596679688 -3.04992222785949707031 0.24642354249954223633 -0.00221543107181787491
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=5.94999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 5.94999980926513671875 116.00000000000000000000 0.74222171306610107422 0.00004155968781560659 1.00010657310485839844 -3.04696321487426757812 0.24764446914196014404 0.74295073747634887695 -3.04990482330322265625 0.24642090499401092529 -0.00219606515020132065
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.00000000000000000000 116.00000000000000000000 0.74420464038848876953 0.00008351576980203390 1.00010621547698974609 -3.04730892181396484375 0.25163960456848144531 0.74295008182525634766 -3.04992985725402832031 0.24642039835453033447 -0.00216784933581948280
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.05000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.05000019073486328125 116.00000000000000000000 0.74587738513946533203 0.00013823661720380187 1.00010848045349121094 -3.04817390441894531250 0.25445640087127685547 0.74295300245285034180 -3.04989242553710937500 0.24641877412796020508 -0.00216807378455996513
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.09999990463256835938 116.00000000000000000000 0.74694335460662841797 0.00021223413932602853 1.00010597705841064453 -3.04937815666198730469 0.25548756122589111328 0.74295508861541748047 -3.04992461204528808594 0.24641872942447662354 -0.00217606825754046440
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.15000009536743164062 116.00000000000000000000 0.74721401929855346680 0.00029744199127890170 1.00010812282562255859 -3.05068302154541015625 0.25452828407287597656 0.74295133352279663086 -3.04989719390869140625 0.24641612172126770020 -0.00217655766755342484
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.19999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.19999980926513671875 116.00000000000000000000 0.74662268161773681641 0.00037663316470570862 1.00010728836059570312 -3.05183458328247070312 0.25183281302452087402 0.74295568466186523438 -3.04994678497314453125 0.24641543626785278320 -0.00216908194124698639
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.25000000000000000000 116.00000000000000000000 0.74524027109146118164 0.00044606789015233517 1.00010752677917480469 -3.05259609222412109375 0.24805353581905364990 0.74295526742935180664 -3.04993820190429687500 0.24641369283199310303 -0.00216205185279250145
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.30000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.30000019073486328125 116.00000000000000000000 0.74330294132232666016 0.00050845334772020578 1.00010788440704345703 -3.05280995368957519531 0.24407501518726348877 0.74295824766159057617 -3.04995822906494140625 0.24641212821006774902 -0.00216580531559884548
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.34999990463256835938 116.00000000000000000000 0.74120867252349853516 0.00057389715220779181 1.00010681152343750000 -3.05240845680236816406 0.24079012870788574219 0.74295789003372192383 -3.04989171028137207031 0.24641035497188568115 -0.00218394421972334385
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.40000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.40000009536743164062 116.00000000000000000000 0.73943221569061279297 0.00065248005557805300 1.00010764598846435547 -3.05145978927612304688 0.23889359831809997559 0.74295860528945922852 -3.04995226860046386719 0.24640859663486480713 -0.00220886454917490482
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.44999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.44999980926513671875 116.00000000000000000000 0.73840117454528808594 0.00074454350396990776 1.00010788440704345703 -3.05017662048339843750 0.23873750865459442139 0.74295520782470703125 -3.04993772506713867188 0.24640688300132751465 -0.00222900975495576859
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.50000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.50000000000000000000 116.00000000000000000000 0.73837310075759887695 0.00084070640150457621 1.00010633468627929688 -3.04881930351257324219 0.24027164280414581299 0.74296408891677856445 -3.04993653297424316406 0.24640578031539916992 -0.00223452667705714703
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.55000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.55000019073486328125 116.00000000000000000000 0.73936712741851806641 0.00092614546883851290 1.00010788440704345703 -3.04769587516784667969 0.24308048188686370850 0.74295765161514282227 -3.04996919631958007812 0.24640271067619323730 -0.00222887168638408184
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.59999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.59999990463256835938 116.00000000000000000000 0.74117326736450195312 0.00099283817689865828 1.00010681152343750000 -3.04705786705017089844 0.24648033082485198975 0.74295789003372192383 -3.04990434646606445312 0.24640153348445892334 -0.00222650379873812199
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.65000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.65000009536743164062 116.00000000000000000000 0.74341714382171630859 0.00104516441933810711 1.00010704994201660156 -3.04703402519226074219 0.24967648088932037354 0.74296128749847412109 -3.05002951622009277344 0.24640081822872161865 -0.00224697496742010117
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.69999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.69999980926513671875 116.00000000000000000000 0.74563497304916381836 0.00115889695007354021 1.00010669231414794922 -3.04765653610229492188 0.25193831324577331543 0.74296170473098754883 -3.04991579055786132812 0.24639733135700225830 -0.00222066370770335197
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.75000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.75000000000000000000 116.00000000000000000000 0.74736559391021728516 0.00121992523781955242 1.00010824203491210938 -3.04880118370056152344 0.25278565287590026855 0.74296438694000244141 -3.04996633529663085938 0.24639661610126495361 -0.00229222653433680534
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.80000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.80000019073486328125 116.00000000000000000000 0.74821120500564575195 0.00130553229246288538 1.00010836124420166016 -3.05023503303527832031 0.25208133459091186523 0.74296748638153076172 -3.04998135566711425781 0.24639102816581726074 -0.00229058344848453999
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.84999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.84999990463256835938 116.00000000000000000000 0.74792981147766113281 0.00139330222737044096 1.00010693073272705078 -3.05166482925415039062 0.25006940960884094238 0.74296289682388305664 -3.04995322227478027344 0.24638999998569488525 -0.00231227930635213852
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.90000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.90000009536743164062 116.00000000000000000000 0.74650186300277709961 0.00150809029582887888 1.00010764598846435547 -3.05278301239013671875 0.24729867279529571533 0.74296516180038452148 -3.04996109008789062500 0.24638780951499938965 -0.00233897170983254910
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=6.94999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 6.94999980926513671875 116.00000000000000000000 0.74417972564697265625 0.00155429809819906950 1.00010812282562255859 -3.05330991744995117188 0.24447539448738098145 0.74296122789382934570 -3.04997444152832031250 0.24638508260250091553 -0.00237340829335153103
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=7.00000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 7.00000000000000000000 116.00000000000000000000 0.74143981933593750000 0.00171577581204473972 1.00010693073272705078 -3.05310654640197753906 0.24226450920104980469 0.74296283721923828125 -3.04998946189880371094 0.24638143181800842285 -0.00235400535166263580
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=7.05000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 7.05000019073486328125 116.00000000000000000000 0.73891383409500122070 0.00181087234523147345 1.00010704994201660156 -3.05218720436096191406 0.24116577208042144775 0.74296677112579345703 -3.04999208450317382812 0.24637736380100250244 -0.00236795702949166298
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=7.09999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 7.09999990463256835938 116.00000000000000000000 0.73719561100006103516 0.00193571764975786209 1.00010657310485839844 -3.05075025558471679688 0.24137918651103973389 0.74296450614929199219 -3.04996919631958007812 0.24637463688850402832 -0.00245776539668440819
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=7.15000009536743164062 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 7.15000009536743164062 116.00000000000000000000 0.73670554161071777344 0.00203467579558491707 1.00010716915130615234 -3.04908657073974609375 0.24280010163784027100 0.74296426773071289062 -3.04993963241577148438 0.24637159705162048340 -0.00241461698897182941
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=7.19999980926513671875 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 7.19999980926513671875 116.00000000000000000000 0.73760503530502319336 0.00216875993646681309 1.00010883808135986328 -3.04755949974060058594 0.24504220485687255859 0.74297231435775756836 -3.04994773864746093750 0.24636705219745635986 -0.00242725550197064877
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=7.25000000000000000000 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 7.25000000000000000000 116.00000000000000000000 0.73974937200546264648 0.00227281032130122185 1.00010776519775390625 -3.04652094841003417969 0.24753995239734649658 0.74297028779983520508 -3.04995560646057128906 0.24636436998844146729 -0.00242874398827552795
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=7.30000019073486328125 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 7.30000019073486328125 116.00000000000000000000 0.74272209405899047852 0.00243867188692092896 1.00010848045349121094 -3.04621267318725585938 0.24966952204704284668 0.74296814203262329102 -3.04998946189880371094 0.24635951220989227295 -0.00239833188243210316
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=7.34999990463256835938 mu=116.00000000000000000000 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-4.50000000000000000000 PhiYmax=1.20000004768371582031 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00012500000593718141 g-grid=3069
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
