# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=0.50000000000000000000 mu=1.15999996662139892578 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 0.50000000000000000000 1.15999996662139892578 0.58887654542922973633 -0.00185669388156384230 1.00045299530029296875 -2.41735863685607910156 0.14934842288494110107 0.58628445863723754883 -2.40659666061401367188 0.14791885018348693848 -0.00162777118384838104
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.25000000000000000000 51.15999984741210937500 0.75874197483062744141 0.00834184326231479645 1.00044167041778564453 -3.08639335632324218750 0.22283236682415008545 0.74317252635955810547 -3.05207180976867675781 0.23343457281589508057 -0.00246283691376447678
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.29999995231628417969 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.29999995231628417969 51.15999984741210937500 0.75573599338531494141 0.00871404260396957397 1.00044345855712890625 -3.09438443183898925781 0.21836923062801361084 0.74322462081909179688 -3.05221724510192871094 0.23341308534145355225 -0.00243453681468963623
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.35000002384185791016 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.35000002384185791016 51.15999984741210937500 0.75011879205703735352 0.00910815503448247910 1.00043904781341552734 -3.09431266784667968750 0.21756121516227722168 0.74322789907455444336 -3.05221390724182128906 0.23338600993156433105 -0.00238356832414865494
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.39999997615814208984 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.39999997615814208984 51.15999984741210937500 0.74250245094299316406 0.00953122600913047791 1.00044155120849609375 -3.08620643615722656250 0.22036775946617126465 0.74323493242263793945 -3.05189228057861328125 0.23335821926593780518 -0.00228865980170667171
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.45000004768371582031 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.45000004768371582031 51.15999984741210937500 0.73387998342514038086 0.00996802933514118195 1.00044071674346923828 -3.07100510597229003906 0.22589771449565887451 0.74322742223739624023 -3.05203056335449218750 0.23333716392517089844 -0.00218741386197507381
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.50000000000000000000 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.50000000000000000000 51.15999984741210937500 0.72592097520828247070 0.01042067166417837143 1.00044167041778564453 -3.05081152915954589844 0.23275522887706756592 0.74322772026062011719 -3.05217194557189941406 0.23330666124820709229 -0.00203834404237568378
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.54999995231628417969 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.54999995231628417969 51.15999984741210937500 0.72088652849197387695 0.01091070380061864853 1.00043642520904541016 -3.02919030189514160156 0.23943203687667846680 0.74322557449340820312 -3.05206894874572753906 0.23328502476215362549 -0.00186281686183065176
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.60000002384185791016 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.60000002384185791016 51.15999984741210937500 0.72086870670318603516 0.01141068246215581894 1.00043642520904541016 -3.01087307929992675781 0.24459394812583923340 0.74322956800460815430 -3.05216431617736816406 0.23325078189373016357 -0.00163511536084115505
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.64999997615814208984 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.64999997615814208984 51.15999984741210937500 0.72671681642532348633 0.01192330941557884216 1.00043737888336181641 -3.00051522254943847656 0.24711307883262634277 0.74323338270187377930 -3.05222392082214355469 0.23322249948978424072 -0.00136513996403664351
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.70000004768371582031 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.70000004768371582031 51.15999984741210937500 0.73748677968978881836 0.01246133446693420410 1.00043940544128417969 -3.00121879577636718750 0.24627460539340972900 0.74324500560760498047 -3.05208230018615722656 0.23318013548851013184 -0.00102654413785785437
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.75000000000000000000 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.75000000000000000000 51.15999984741210937500 0.75058704614639282227 0.01300524640828371048 1.00043857097625732422 -3.01338076591491699219 0.24218410253524780273 0.74324423074722290039 -3.05210900306701660156 0.23314331471920013428 -0.00064507726347073913
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.79999995231628417969 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.79999995231628417969 51.15999984741210937500 0.76259469985961914062 0.01355768740177154541 1.00044155120849609375 -3.03442358970642089844 0.23594011366367340088 0.74323457479476928711 -3.05229020118713378906 0.23312120139598846436 -0.00018367248412687331
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.85000002384185791016 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.85000002384185791016 51.15999984741210937500 0.77053529024124145508 0.01410849485546350479 1.00043880939483642578 -3.05958962440490722656 0.22932039201259613037 0.74322867393493652344 -3.05221629142761230469 0.23308572173118591309 0.00035076378844678402
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.89999997615814208984 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.89999997615814208984 51.15999984741210937500 0.77272933721542358398 0.01463412865996360779 1.00044178962707519531 -3.08345150947570800781 0.22410519421100616455 0.74325948953628540039 -3.05225634574890136719 0.23305350542068481445 0.00096468359697610140
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=1.95000004768371582031 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 1.95000004768371582031 51.15999984741210937500 0.76884239912033081055 0.01514605805277824402 1.00044071674346923828 -3.10127067565917968750 0.22141794860363006592 0.74324822425842285156 -3.05220580101013183594 0.23300321400165557861 0.00165326648857444525
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.00000000000000000000 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.00000000000000000000 51.15999984741210937500 0.75959968566894531250 0.01563937589526176453 1.00044012069702148438 -3.10975384712219238281 0.22158356010913848877 0.74325084686279296875 -3.05223464965820312500 0.23297743499279022217 0.00243724253959953785
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.04999995231628417969 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.04999995231628417969 51.15999984741210937500 0.74671971797943115234 0.01608365960419178009 1.00043904781341552734 -3.10741043090820312500 0.22423897683620452881 0.74325114488601684570 -3.05219650268554687500 0.23294916749000549316 0.00330481142736971378
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.09999990463256835938 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.09999990463256835938 51.15999984741210937500 0.73244708776473999023 0.01647977717220783234 1.00044095516204833984 -3.09468150138854980469 0.22853597998619079590 0.74324101209640502930 -3.05226922035217285156 0.23291385173797607422 0.00424855481833219528
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.15000009536743164062 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.15000009536743164062 51.15999984741210937500 0.71919512748718261719 0.01681561209261417389 1.00044333934783935547 -3.07372498512268066406 0.23347875475883483887 0.74324667453765869141 -3.05223083496093750000 0.23288428783416748047 0.00528637319803237915
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.20000004768371582031 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.20000004768371582031 51.15999984741210937500 0.70946061611175537109 0.01706521213054656982 1.00043749809265136719 -3.04799413681030273438 0.23814450204372406006 0.74324423074722290039 -3.05225157737731933594 0.23285380005836486816 0.00641530239954590797
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.25000000000000000000 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.25000000000000000000 51.15999984741210937500 0.70558220148086547852 0.01723274029791355133 1.00044047832489013672 -3.02208065986633300781 0.24172897636890411377 0.74324291944503784180 -3.05225253105163574219 0.23283089697360992432 0.00762852188199758530
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.29999995231628417969 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.29999995231628417969 51.15999984741210937500 0.70910108089447021484 0.01728085242211818695 1.00044071674346923828 -3.00086116790771484375 0.24350339174270629883 0.74325203895568847656 -3.05224394798278808594 0.23280541598796844482 0.00891767255961894989
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.34999990463256835938 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.34999990463256835938 51.15999984741210937500 0.72002691030502319336 0.01720781251788139343 1.00044071674346923828 -2.98871827125549316406 0.24286791682243347168 0.74326229095458984375 -3.05219388008117675781 0.23279482126235961914 0.01029828563332557678
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.40000009536743164062 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.40000009536743164062 51.15999984741210937500 0.73642450571060180664 0.01698223128914833069 1.00044000148773193359 -2.98834395408630371094 0.23959346115589141846 0.74326038360595703125 -3.05223798751831054688 0.23277354240417480469 0.01171545404940843582
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.45000004768371582031 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.45000004768371582031 51.15999984741210937500 0.75484275817871093750 0.01658253185451030731 1.00044119358062744141 -2.99989819526672363281 0.23421554267406463623 0.74326461553573608398 -3.05226182937622070312 0.23278428614139556885 0.01318872813135385513
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.50000000000000000000 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.50000000000000000000 51.15999984741210937500 0.77149683237075805664 0.01601693779230117798 1.00044226646423339844 -3.02105808258056640625 0.22819012403488159180 0.74326193332672119141 -3.05221676826477050781 0.23278343677520751953 0.01466639339923858643
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.54999995231628417969 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.54999995231628417969 51.15999984741210937500 0.78329539299011230469 0.01525878254324197769 1.00044131278991699219 -3.04767966270446777344 0.22348664700984954834 0.74325937032699584961 -3.05223059654235839844 0.23279108107089996338 0.01613885536789894104
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.59999990463256835938 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.59999990463256835938 51.15999984741210937500 0.78826737403869628906 0.01430200506001710892 1.00044047832489013672 -3.07498502731323242188 0.22172804176807403564 0.74326229095458984375 -3.05225467681884765625 0.23280583322048187256 0.01757858134806156158
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.65000009536743164062 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.65000009536743164062 51.15999984741210937500 0.78547978401184082031 0.01313674822449684143 1.00044012069702148438 -3.09829163551330566406 0.22341586649417877197 0.74325239658355712891 -3.05229401588439941406 0.23283328115940093994 0.01891994662582874298
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.70000004768371582031 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.70000004768371582031 51.15999984741210937500 0.77505010366439819336 0.01178995426744222641 1.00044167041778564453 -3.11371016502380371094 0.22767743468284606934 0.74326241016387939453 -3.05230283737182617188 0.23286582529544830322 0.02019298262894153595
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.75000000000000000000 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.75000000000000000000 51.15999984741210937500 0.75850456953048706055 0.01027098018676042557 1.00044071674346923828 -3.11854267120361328125 0.23277097940444946289 0.74325710535049438477 -3.05224633216857910156 0.23290807008743286133 0.02130151353776454926
# display=4 E_dc=6.50000000000000000000 E_omega=0.10000000149011611938 omega=2.79999995231628417969 mu=51.15999984741210937500 alpha=0.94959998130798339844 n-harmonics=120 PhiYmin=-6.00000000000000000000 PhiYmax=6.00000000000000000000 B=4.00000000000000000000 t-max=10.00000000000000000000 dt=0.00009999999747378752 g-grid=5000
#E_{dc}                \tilde{E}_{\omega}     \tilde{\omega}         mu                     v_{dr}/v_{p}         A(\omega)              NORM     v_{y}/v_{p}    m/m_{x,k}   <v_{dr}/v_{p}>   <v_{y}/v_{p}>    <m/m_{x,k}>    Asin
6.50000000000000000000 0.10000000149011611938 2.79999995231628417969 51.15999984741210937500 0.73885124921798706055 0.00856911670416593552 1.00044107437133789062 -3.11202239990234375000 0.23699970543384552002 0.74325740337371826172 -3.05230021476745605469 0.23295670747756958008 0.02226444520056247711
